"","名稱","地址","服務","latitude","longitude"
"2605","木野養生會館 Muye Spa","406台灣台中市北屯區崇德十路一段338號","全身按摩腳底按摩指壓油壓泰式按摩峇里島式按摩日式按摩刮痧精油按摩修凍甲修腳皮足湯",24.188539015217,120.689038988524
"2606","暮玥健康美容SPA","404台灣台中市北區中清路一段482號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",24.164247002529,120.674370825605
"2607","新世紀養生館","249台灣新北市八里區中山路二段107 號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩能量按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽",25.152378162051,121.405765735681
"2608","非凡足跡養生館","262台灣宜蘭縣礁溪鄉德陽路55號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩中式推拿刮痧精油按摩修腳皮",24.827798984399,121.772781099087
"2609","川泰足體泰式養生館","330台灣桃園市桃園區國強一街96號","全身按摩半身按摩腳底按摩指壓油壓泰式按摩中式按摩能量按摩經絡按摩拔罐刮痧精油按摩足湯",24.992915017061,121.287205964926
"2610","泰自然舒壓養生館","105台灣台北市松山區南京東路五段263號二樓","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",25.051596008731,121.565439971893
"2611","務本堂養身館","950台灣台東縣台東市浙江路295號","全身按摩腳底按摩背部按摩指壓油壓中式按摩經絡按摩中式推拿拔罐刮痧精油按摩臉部護膚足湯美容SPA",22.761863992904,121.149098016857
"2612","雅蔓妮美容養生館","700台灣台南市中西區成功路231號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩歐式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧臉部護膚芳療SPA美容SPA泰式SPA",22.998648692387,120.203793011701
"2613","旻鳳泰式按摩美容坊(舊寶妹)","900台灣屏東縣屏東市中正路465號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法休閒舒壓經絡按摩中式推拿精油按摩局部護理修凍甲修腳皮芳療SPA泰式SPA被動式瑜伽踩背",22.690156014958,120.499703027541
"2614","金悅健康養生會館","221台灣新北市汐止區大同路二段649號","全身按摩腳底按摩指壓油壓中式按摩精油按摩",25.071557008229,121.664641975269
"2615","泰可愛養生館","717台灣台南市仁德區中山路687巷13號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法越式按摩中式按摩休閒舒壓經絡按摩刮痧精油按摩局部護理泰式SPA被動式瑜伽踩背",22.971849694369,120.248409882304
"2616","歡喜養生館","920台灣屏東縣潮州鎮介壽路168號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩中式推拿刮痧精油按摩局部護理",22.541247984646,120.535039035853
"2617","翊鈴男女SPA養生館","900台灣屏東縣屏東市和平路458號","全身按摩肩頸按摩背部按摩指壓油壓中式按摩休閒舒壓經絡按摩中式推拿精油按摩",22.677745014745,120.477998005449
"2618","咖哩男女養生館","900台灣屏東縣屏東市仁愛路11-1號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.668693984239,120.491363033881
"2619","足健 – 滋和堂健康養生中心","10491台灣台北市中山區新生北路一段59號","全身按摩腳底按摩肩頸按摩指壓油壓中式按摩經絡按摩中式推拿拔罐刮痧精油按摩",25.048939993162,121.529510021922
"2620","足健能量足體養生館","970台灣花蓮縣花蓮市成功街53號","全身按摩腳底按摩肩頸按摩指壓油壓中式按摩深層組織按摩中式推拿拔罐刮痧精油按摩臉部護膚足湯",23.97084200474,121.60258303471
"2621","米緹男女休閒養生館","900台灣屏東縣屏東市自由路791號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩經絡按摩中式推拿刮痧精油按摩局部護理",22.681444996354,120.478478037044
"2622","珮淳推拿養生館","900台灣屏東縣屏東市廣東路1352號","全身按摩背部按摩指壓油壓中式按摩經絡按摩中式推拿拔罐刮痧精油按摩局部護理",22.687328002736,120.479304995611
"2623","甜美養生館(舊欣伶)","807台灣高雄市三民區九如二路214號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽",22.641123012938,120.306767039144
"2624","欣樂經絡按摩店","632台灣雲林縣虎尾鎮復興路159號","全身按摩半身按摩肩頸按摩背部按摩指壓中式按摩穴道按摩經絡按摩中式推拿",23.707424981383,120.428165998509
"2625","欣樂美容舒壓SPA館","900台灣屏東縣屏東市自由路西段106號","全身按摩指壓油壓中式按摩休閒舒壓中式推拿精油按摩美容SPA",22.666741000799,120.482691033037
"2626","櫻花男女養生館","704台灣台南市北區西門路四段292號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",23.012664994696,120.209320960664
"2627","薇晶SPA養生館","900台灣屏東縣屏東市中山路183號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.683880986964,120.484276972937
"2628","紫漾男女SPA館","900台灣屏東縣屏東市中正路702-9號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.689767010831,120.499572018394
"2629","采品養生會館","900台灣屏東縣屏東市復興路140號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理被動式瑜伽踩背",22.665866013926,120.488447975595
"2630","儷晶理容養生會館 旗艦店(台灣大道店)","407台灣台中市西屯區台灣大道三段525號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓中式按摩休閒舒壓經絡按摩中式推拿精油按摩局部護理芳療SPA踩背",24.168988980432,120.6384940169
"2631","儷晶養生會館","408台灣台中市南屯區黎明路一段101號5樓","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",24.114549189859,120.625789063343
"2632","詩曼妮精油SPA館 Smani SPA","408台灣台中市南屯區向心路22號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩歐式按摩瑞典式按摩台式按摩中式按摩深層組織按摩放鬆按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩熱石按摩臉部護膚芳療SPA美容SPA歐式SPA雙人四手岩盤浴",24.139004984935,120.644541979136
"2633","鑫鑫SPA館","730台灣台南市新營區裕民路36號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理臉部護膚芳療SPA美容SPA泰式SPA",23.301741999249,120.3071759922
"2634","金錢泰式按摩養生館(舊鳳頂泰式)","830台灣高雄市鳳山區鳳頂路243號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.59199898345,120.3586510198
"2635","樂活刮痧工作室 – 復興店","807台灣高雄市三民區復興一路162號","全身按摩指壓油壓中式按摩經絡按摩刮痧",22.636976988351,120.308854971225
"2636","樂活刮痧工作室 – 林森店","800台灣高雄市新興區林森一路242-3號","全身按摩指壓油壓中式按摩經絡按摩刮痧",22.635018011851,120.305373966836
"2637","花城養生館","242台灣新北市新莊區中正路新生巷1號","全身按摩肩頸按摩背部按摩指壓油壓中式按摩拔罐刮痧精油按摩",25.02434099327,121.416943995942
"2638","艾麗絲舒壓男女SPA","235台灣新北市中和區連城路352號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩歐式按摩越式按摩台式按摩中式按摩芳香療法按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳香按摩芳療SPA泰式SPA歐式SPA被動式瑜伽",24.995660006532,121.482198034172
"2639","森活Mori足體養生館","330台灣桃園市桃園區三民路三段502號","全身按摩半身按摩腳底按摩肩頸按摩指壓油壓中式按摩拔罐刮痧精油按摩足湯",24.983423014629,121.307338039068
"2640","康美新養身館","220台灣新北市板橋區南雅西路二段147號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",25.011826015549,121.452136003157
"2641","我愛泰泰 – 平鎮店","324台灣桃園市平鎮區中豐路南勢二段43號","全身按摩腳底按摩肩頸按摩指壓油壓泰式按摩泰式古法經絡按摩拔罐刮痧精油按摩足湯泰式SPA被動式瑜伽岩盤浴",24.918741879481,121.211363068415
"2642","我愛泰泰 – 龍潭店","325台灣桃園市龍潭區中正路464號","全身按摩腳底按摩肩頸按摩指壓油壓泰式按摩泰式古法經絡按摩拔罐刮痧精油按摩足湯泰式SPA被動式瑜伽岩盤浴",24.857996005964,121.218802007483
"2643","溫師傅經絡調理","334台灣桃園市八德區仁愛街8巷9號(陸光圓環邊)","全身按摩半身按摩腳底按摩經絡按摩中式推拿拔罐刮痧",24.960966596827,121.297663730242
"2644","宥忻按摩工作室","338台灣桃園市蘆竹區錦順街7號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理芳療SPA泰式SPA太空艙全身去角質",25.051647012612,121.286819978285
"2645","金峇里SPA養身會館-北屯店","404台灣台中市北區北屯路59號1,2樓","全身按摩半身按摩肩頸按摩頸胸按摩背部按摩指壓油壓泰式按摩泰式古法精油按摩修腳皮足湯泰式SPA被動式瑜伽",24.160898013115,120.691824797863
"2646","百瑞福養生館","427台灣台中市潭子區榮興街25號","全身按摩腳底按摩背部按摩指壓油壓中式按摩中式推拿拔罐刮痧精油按摩美容SPA",24.188035011379,120.701661967068
"2647","泰瑪村宮廷手技養生館 – 公益店","408台灣台中市南屯區公益路二段61號B1","全身按摩腳底按摩背部按摩指壓油壓泰式按摩泰式古法中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理足湯泰式SPA被動式瑜伽",24.15096678969,120.651273048562
"2648","泰瑪村泰式美容養生館 – 彰化店","504台灣彰化縣秀水鄉彰鹿路17號","全身按摩腳底按摩背部按摩指壓油壓泰式按摩泰式古法中式按摩中式推拿拔罐刮痧精油按摩足湯泰式SPA被動式瑜伽",24.053788187007,120.509786373242
"2649","泰嬡霖養生會館(舊嬡霖)","406台灣台中市北屯區中清路二段1022號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理芳療SPA泰式SPA薰香耳燭被動式瑜伽",24.190015990376,120.661809034954
"2650","情麗推拿養生館","414台灣台中市烏日區中山路三段484號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩中式按摩休閒舒壓中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA全身去角質",24.110787685081,120.601049708482
"2651","皇足養生會館 – 經國店","330台灣桃園市桃園區經國路483號","全身按摩半身按摩腳底按摩指壓油壓中式按摩經絡按摩中式推拿刮痧精油按摩修凍甲修腳皮",25.019899003683,121.303823004153
"2652","皇足養生會舘 Royal Family","235台灣新北市中和區錦和路199號","全身按摩腳底按摩指壓油壓中式按摩經絡按摩中式推拿拔罐刮痧精油按摩",24.990577010899,121.490836004489
"2653","尊皇泰式按摩養生會館","242台灣新北市新莊區中安街13號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法精油按摩泰式SPA被動式瑜伽",25.045769999291,121.453069998628
"2654","夏依養身會館(進化店)","404台灣台中市北區進化北路228號","全身按摩肩頸按摩背部按摩指壓油壓中式按摩精油按摩",24.163232792245,120.68442173334
"2655","金鑽泰式養生館 Thai Body Massage","510台灣彰化縣員林市中山路二段434號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理泰式SPA被動式瑜伽踩背",23.970084993155,120.571556976331
"2656","百越香越式舒壓生活館","320台灣桃園市中壢區新生路317號","全身按摩半身按摩背部按摩指壓油壓越式按摩中式按摩放鬆按摩精油按摩",24.964553883748,121.223096810851
"2657","越可愛SPA生活館","320台灣桃園市中壢區環北路88號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩放鬆按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",24.965986015725,121.218956988872
"2658","浪琴美容SPA名店","900台灣屏東縣屏東市和平路560號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.680717991982,120.477812011017
"2659","莎哇哩卡泰式SPA養生館 – 新竹店","300台灣新竹市北區經國路二段216號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法東方指壓峇里島式按摩休閒舒壓經絡按摩中式推拿精油按摩局部護理足湯泰式SPA被動式瑜伽踩背",24.810136009385,120.961366016865
"2660","莎哇哩卡泰式SPA養生館 – 三民店","330台灣桃園市桃園區三民路一段177號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法東方指壓峇里島式按摩精油按摩泰式SPA被動式瑜伽",25.000932097901,121.318085902053
"2661","莎哇哩卡泰式SPA養生館 – 永安店","330台灣桃園市桃園區永安路149號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法東方指壓峇里島式按摩精油按摩泰式SPA被動式瑜伽",24.997230481821,121.305711363119
"2662","撒哇低泰式按摩養生館 Sa Wad Dee Thai Massage","510台灣彰化縣員林市中山路二段374號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法休閒舒壓經絡按摩精油按摩局部護理足湯泰式SPA被動式瑜伽踩背",23.968666984685,120.571505008532
"2663","芭塔雅SPA會館","515台灣彰化縣大村鄉中山路一段70號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法越式按摩中式按摩休閒舒壓經絡按摩中式推拿精油按摩局部護理足湯芳療SPA泰式SPA被動式瑜伽全身去角質踩背",23.976465004485,120.571922008214
"2664","啟明經穴保健養身館","500台灣彰化縣彰化市中華西路340號","全身按摩半身按摩腳底按摩肩頸按摩指壓油壓中式按摩放鬆按摩穴道按摩足反射按摩經絡按摩中式推拿精油按摩足湯芳療SPA",24.070372997816,120.52790603625
"2665","曼谷泰式養生會館 Bangkok Thai Spa","500台灣彰化縣彰化市中華西路 332號(近精誠夜市)","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法經絡按摩精油按摩局部護理足湯泰式SPA被動式瑜伽",24.070446004193,120.528039979063
"2666","華陀經脈動館","320台灣桃園市中壢區中正路291號","全身按摩半身按摩腳底按摩指壓油壓中式按摩經絡按摩中式推拿拔罐刮痧精油按摩修凍甲修腳皮",24.954939002616,121.218594974474
"2667","快樂腳足體養生會館","221台灣新北市汐止區大同路一段394號","全身按摩腳底按摩背部按摩指壓油壓中式按摩中式推拿刮痧精油按摩修腳皮足湯",25.059648000197,121.639767001215
"2668","快樂脚養生館","803台灣高雄市鹽埕區七賢三路148號(阿婆冰隔壁)","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩精油按摩",22.626762004861,120.282722041143
"2669","南金7號時尚會館","10491台灣台北市中山區南京東路二段7號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩精油按摩臉部護膚美容SPA",25.052269997565,121.528251982074
"2670","雅士萊養生會館","404台灣台中市北區中清路一段307號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理修凍甲修腳皮芳療SPA泰式SPA被動式瑜伽",24.160694584325,120.675087394507
"2671","6星集按摩會館 – 台北安和會館","106台灣台北市大安區安和路二段225號","全身按摩腳底按摩肩頸按摩指壓油壓中式按摩中式推拿拔罐刮痧精油按摩芳香按摩修凍甲修腳皮足湯",25.02546898789,121.550305020786
"2672","6星集按摩會館 – 台北八德會館","10491台灣台北市中山區八德路二段298號","全身按摩腳底按摩肩頸按摩指壓油壓中式按摩中式推拿拔罐刮痧精油按摩芳香按摩修凍甲修腳皮足湯",25.046960983913,121.542067034888
"2673","6星集按摩會館 – 台北天母會館","111台灣台北市士林區天母東路25號","全身按摩腳底按摩肩頸按摩指壓油壓中式按摩中式推拿拔罐刮痧精油按摩芳香按摩修凍甲修腳皮足湯",25.11816600576,121.531803981183
"2674","6星集按摩會館 – 台北南京會館","105台灣台北市松山區南京東路五段76號","全身按摩腳底按摩肩頸按摩指壓油壓中式按摩中式推拿拔罐刮痧精油按摩芳香按摩修凍甲修腳皮足湯",25.051244010707,121.561160004493
"2675","283養生會館","801台灣高雄市前金區自立橫路73號","全身按摩腳底按摩指壓油壓中式按摩經絡按摩中式推拿拔罐刮痧精油按摩美容SPA掏耳朵",22.629171005743,120.298772966628
"2676","AP SPA 精品會館","802台灣高雄市苓雅區中華四路34號","全身按摩肩頸按摩背部按摩指壓油壓中式按摩休閒舒壓經絡按摩精油按摩臉部護膚芳療SPA薰香耳燭掏耳朵全身去角質",22.612418012047,120.302744982905
"2677","雪漾養生館-德中店","811台灣高雄市楠梓區德中路249號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.72459599782,120.275863967964
"2678","喜瑞足體養生館 – 長榮店","247台灣新北市蘆洲區長榮路663號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩經絡按摩中式推拿拔罐刮痧精油按摩局部護理臉部護膚修腳皮足湯芳療SPA美容SPA",25.091584015215,121.459994959393
"2679","舒可泰泰式SPA會館 – 中和店","235台灣新北市中和區中和路 585號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法休閒舒壓經絡按摩中式推拿精油按摩局部護理足湯芳療SPA泰式SPA被動式瑜伽全身去角質踩背",25.004033988809,121.512022019137
"2680","舒可泰泰式SPA會館 – 龍安店","242台灣新北市新莊區龍安路331號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法休閒舒壓經絡按摩中式推拿精油按摩局部護理足湯芳療SPA泰式SPA被動式瑜伽踩背",25.019347013449,121.422270024858
"2681","舒可泰泰式SPA – 泰山店","243台灣新北市泰山區明志路一段192號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法休閒舒壓經絡按摩中式推拿精油按摩局部護理足湯芳療SPA泰式SPA被動式瑜伽全身去角質踩背",25.062145011063,121.432900038284
"2682","舒可泰泰式SPA – 蘆洲店","247台灣新北市蘆洲區長榮路 341 號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法休閒舒壓經絡按摩中式推拿精油按摩局部護理足湯芳療SPA泰式SPA被動式瑜伽踩背",25.087645139682,121.459404407974
"2683","金普吉島泰式舒壓館","247台灣新北市蘆洲區和平路132號","全身按摩腳底按摩頸胸按摩指壓油壓泰式按摩泰式古法精油按摩泰式SPA",25.080537002106,121.467174981473
"2684","娜灣泰式SPA養生會館 Nir Wana and SPA","235台灣新北市中和區宜安路28號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法休閒舒壓經絡按摩精油按摩足湯芳療SPA泰式SPA被動式瑜伽踩背",24.996065020094,121.512919972424
"2685","太原養生會館 Tai,yuan – 天水店","103台灣台北市大同區天水路14號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩經絡按摩中式推拿刮痧精油按摩足湯",25.052861005558,121.513291039277
"2686","太原養生會館 Tai,yuan – 永和旗艦店","234台灣新北市永和區永和路一段57號2樓","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩經絡按摩中式推拿刮痧精油按摩足湯",25.006770009644,121.512911003788
"2687","太原養生會館 – 台中館","403台灣台中市西區東興路三段160號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩經絡按摩中式推拿刮痧精油按摩足湯",24.150485090981,120.653197216174
"2688","大統領養生會館","400台灣台中市中區民權路196號","全身按摩半身按摩腳底按摩背部按摩指壓油壓中式按摩放鬆按摩經絡按摩中式推拿拔罐刮痧精油按摩修凍甲修腳皮",24.142802992902,120.674507031531
"2689","盈盈養生館","540台灣南投縣南投市南崗二路454號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理臉部護膚被動式瑜伽踩背",23.916732000148,120.677026966902
"2690","康美男女養生館","330台灣桃園市桃園區博愛路128號","全身按摩半身按摩指壓油壓中式按摩中式推拿精油按摩",24.994490018578,121.309081977843
"2691","嬌嬿坊舒壓會館","330台灣桃園市桃園區博愛路126號","全身按摩半身按摩腳底按摩背部按摩指壓油壓中式按摩經絡按摩中式推拿精油按摩",24.994514996649,121.309126988663
"2692","紫羅蘭男女美容SPA養生館","330台灣桃園市桃園區博愛路109號","全身按摩半身按摩指壓油壓中式按摩精油按摩美容SPA",24.994406492912,121.309182728319
"2693","美麗健康養生館","330台灣桃園市桃園區民權路103號","全身按摩半身按摩指壓油壓中式按摩精油按摩",24.994402008594,121.309510041638
"2694","金孋男女養生館","330台灣桃園市桃園區民權路86號","全身按摩指壓油壓中式按摩中式推拿精油按摩",24.99435301637,121.3097124646
"2695","仟愛男女養身館","330台灣桃園市桃園區民權路８４號","全身按摩指壓油壓中式按摩中式推拿精油按摩",24.99430280877,121.30975311683
"2696","緣圓園男女養生館","330台灣桃園市桃園區民權路84號1樓","全身按摩指壓油壓中式按摩中式推拿精油按摩",24.99430280877,121.30975311683
"2697","佳薰養生館","330台灣桃園市桃園區民權路95號","全身按摩半身按摩背部按摩指壓油壓中式按摩中式推拿精油按摩",24.994270999448,121.309602996944
"2698","友嘉養生坊","330台灣桃園市桃園區民權路82號","全身按摩半身按摩背部按摩指壓油壓中式按摩精油按摩",24.994247111024,121.309802570059
"2699","芳芳養生館","330台灣桃園市桃園區民權路89之1號","全身按摩背部按摩指壓油壓中式按摩中式推拿精油按摩",24.994109019169,121.309759989991
"2700","太陽男女健康養生館","330台灣桃園市桃園區民權路87號1樓","全身按摩半身按摩肩頸按摩指壓油壓東方指壓越式按摩中式按摩放鬆按摩休閒舒壓經絡按摩中式推拿精油按摩局部護理踩背",24.994008017235,121.309849005802
"2701","莉萊推拿館","540台灣南投縣南投市南崗一路337號","全身按摩肩頸按摩背部按摩指壓油壓中式按摩經絡按摩中式推拿拔罐刮痧精油按摩局部護理",23.904971016527,120.680364976023
"2702","麗緻男女SPA養生會館 – 七賢店","800台灣高雄市新興區七賢一路270號二樓","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法台式按摩中式按摩休閒舒壓經絡按摩中式推拿精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.634263011922,120.309370039175
"2703","麗緻男女SPA養生會館 – 六合店","800台灣高雄市新興區六合一路140號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.632986992892,120.303815016664
"2704","神仙半島男女SPA會館 – 復興店","802台灣高雄市苓雅區復興二路54號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理芳療SPA美容SPA泰式SPA被動式瑜伽踩背",22.617704017375,120.311388988193
"2705","小楊自然療法工作室","10491台灣台北市中山區新生北路二段62巷5之1號2F","全身按摩半身按摩肩頸按摩背部按摩指壓日式按摩中式按摩經絡按摩中式推拿",25.056169007465,121.527035013552
"2706","君樂美容時尚養生會館(舊草莓園)","203台灣基隆市中山區成功二路61號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理臉部護膚芳療SPA泰式SPA被動式瑜伽踩背",25.129893000764,121.736068027902
"2707","New Star小嘉美容坊","807台灣高雄市三民區三民區陽明路385號2樓","全身按摩半身按摩指壓油壓精油按摩美容SPA",22.644873998428,120.342380991365
"2708","鑫泰樂養身會館","108台灣台北市萬華區艋舺大道279號","全身按摩指壓油壓泰式按摩精油按摩",25.033277987984,121.497399034676
"2709","康優美會館(舊璞玉)","330台灣桃園市桃園區永安路605號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳療SPA泰式SPA",25.005662005863,121.29467298337
"2710","泰楓情泰式養生會館","114台灣台北市內湖區內湖路二段179巷228號","全身按摩腳底按摩指壓油壓泰式按摩泰式古法精油按摩泰式SPA",25.084215987047,121.584721031405
"2711","康麗芳香館","807台灣高雄市三民區鼎山街471號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩熱石按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.654340980879,120.319669973254
"2712","Hotsister美容美體時尚美學","241台灣新北市三重區六張街6巷2號1樓(鄰近捷運三重國小站)","全身按摩指壓油壓拔罐刮痧精油按摩熱石按摩美容SPA",25.070482993066,121.495979978468
"2713","舒活養生館","403台灣台中市西區忠誠街42號","全身按摩腳底按摩指壓油壓經絡按摩精油按摩美容SPA",24.152689992521,120.662040040205
"2714","正心氣功調養","500台灣彰化縣彰化市公園路二段176號","全身按摩半身按摩肩頸按摩中式按摩能量按摩穴道按摩足反射按摩經絡按摩中式推拿局部護理東方易筋",24.072316006791,120.560841970407
"2715","泰森活泰式SPA舒壓館","241台灣新北市三重區集成路24號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法泰式SPA被動式瑜伽",25.052333993396,121.48861203412
"2716","台媚時尚會館","241台灣新北市三重區重新路四段95號","全身按摩肩頸按摩背部按摩指壓油壓中式按摩經絡按摩中式推拿刮痧精油按摩",25.055176212944,121.485802420176
"2717","御仙堂 – 台北臨江健康會館","106台灣台北市大安區基隆路2段128號2F-2","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩經絡按摩中式推拿刮痧精油按摩足湯",25.028831011163,121.556838965768
